  2.47222220   0.97830624   0.27442048  -1.01707320  -0.27850137   0.47322041   0.45916256  -0.49940097   0.81302333   0.43050753   0.43994493  -0.51207264   0.79225755 
  2.50000000   0.97580800   0.28185075  -1.01440320  -0.28588805   0.46754608   0.46241555  -0.50316651   0.80936620   0.42459665   0.44279097  -0.51591134   0.78839019 
  2.52777780   0.97326693   0.28926214  -1.01169400  -0.29325517   0.46189014   0.46562829  -0.50690282   0.80568257   0.41870690   0.44559454  -0.51971861   0.78449793 
  2.55555560   0.97068328   0.29665435  -1.00894600  -0.30060245   0.45625264   0.46880090  -0.51061035   0.80197264   0.41283826   0.44835581  -0.52349485   0.78058101 
  2.58333330   0.96805732   0.30402709  -1.00615950  -0.30792960   0.45063361   0.47193353  -0.51428954   0.79823662   0.40699074   0.45107497  -0.52724046   0.77663964 
  2.61111110   0.96538929   0.31138006  -1.00333450  -0.31523635   0.44503307   0.47502628  -0.51794082   0.79447471   0.40116431   0.45375218  -0.53095582   0.77267407 
  2.63888890   0.96267945   0.31871295  -1.00047140  -0.32252242   0.43945106   0.47807928  -0.52156462   0.79068709   0.39535895   0.45638763  -0.53464133   0.76868451 
  2.66666670   0.95992804   0.32602548  -0.99757038  -0.32978753   0.43388757   0.48109267  -0.52516137   0.78687396   0.38957463   0.45898147  -0.53829739   0.76467118 
  2.69444440   0.95713530   0.33331735  -0.99463170  -0.33703140   0.42834261   0.48406656  -0.52873151   0.78303551   0.38381129   0.46153389  -0.54192438   0.76063430 
  2.72222220   0.95430148   0.34058826  -0.99165557  -0.34425377   0.42281618   0.48700108  -0.53227544   0.77917192   0.37806890   0.46404505  -0.54552267   0.75657409 
  2.75000000   0.95142682   0.34783794  -0.98864220  -0.35145435   0.41730826   0.48989635  -0.53579359   0.77528337   0.37234739   0.46651514  -0.54909266   0.75249075 
  2.77777780   0.94851153   0.35506608  -0.98559183  -0.35863289   0.41181883   0.49275250  -0.53928638   0.77137005   0.36664670   0.46894431  -0.55263472   0.74838450 
  2.80555560   0.94555587   0.36227240  -0.98250466  -0.36578912   0.40634785   0.49556965  -0.54275421   0.76743213   0.36096675   0.47133274  -0.55614921   0.74425554 
  2.83333330   0.94256005   0.36945662  -0.97938091  -0.37292276   0.40089530   0.49834793  -0.54619749   0.76346979   0.35530747   0.47368059  -0.55963652   0.74010407 
  2.86111110   0.93952431   0.37661845  -0.97622078  -0.38003355   0.39546111   0.50108745  -0.54961663   0.75948319   0.34966875   0.47598805  -0.56309701   0.73593029 
  2.88888890   0.93644885   0.38375762  -0.97302449  -0.38712122   0.39004525   0.50378834  -0.55301203   0.75547252   0.34405050   0.47825527  -0.56653105   0.73173440 
  2.91666670   0.93333391   0.39087383  -0.96979223  -0.39418553   0.38464763   0.50645073  -0.55638409   0.75143792   0.33845262   0.48048243  -0.56993899   0.72751660 
  2.94444440   0.93017969   0.39796681  -0.96652421  -0.40122619   0.37926819   0.50907473  -0.55973320   0.74737958   0.33287499   0.48266969  -0.57332120   0.72327706 
  2.97222220   0.92698640   0.40503629  -0.96322062  -0.40824297   0.37390685   0.51166047  -0.56305975   0.74329764   0.32731751   0.48481722  -0.57667803   0.71901599 
  3.00000000   0.92375427   0.41208198  -0.95988166  -0.41523558   0.36856352   0.51420807  -0.56636414   0.73919226   0.32178008   0.48692517  -0.58000981   0.71473357 
  3.02777780   0.92048348   0.41910362  -0.95650751  -0.42220379   0.36323810   0.51671764  -0.56964673   0.73506361   0.31626257   0.48899373  -0.58331690   0.71042998 
  3.05555560   0.91717425   0.42610092  -0.95309837  -0.42914734   0.35793049   0.51918932  -0.57290792   0.73091183   0.31076484   0.49102304  -0.58659963   0.70610541 
  3.08333330   0.91382678   0.43307362  -0.94965442  -0.43606596   0.35264057   0.52162322  -0.57614809   0.72673707   0.30528677   0.49301328  -0.58985834   0.70176003 
  3.11111110   0.91044125   0.44002145  -0.94617584  -0.44295942   0.34736821   0.52401947  -0.57936759   0.72253947   0.29982821   0.49496460  -0.59309337   0.69739402 
  3.15277780   0.90529205   0.45039596  -0.94089343  -0.45325185   0.33949238   0.52754348  -0.58415892   0.71620059   0.29167666   0.49781896  -0.59790222   0.69080670 
  3.19444440   0.90005831   0.46071300  -0.93553409  -0.46348625   0.33165543   0.53098342  -0.58890581   0.70981115   0.28356820   0.50058666  -0.60265958   0.68417393 
  3.23611110   0.89474066   0.47097167  -0.93009840  -0.47366176   0.32385689   0.53433968  -0.59360945   0.70337162   0.27550235   0.50326823  -0.60736654   0.67749627 
  3.27777780   0.88933972   0.48117108  -0.92458692  -0.48377757   0.31609627   0.53761265  -0.59827101   0.69688246   0.26747857   0.50586418  -0.61202412   0.67077427 
  3.31944440   0.88385607   0.49131034  -0.91900020  -0.49383285   0.30837306   0.54080272  -0.60289166   0.69034410   0.25949633   0.50837503  -0.61663334   0.66400847 
  3.36111110   0.87829030   0.50138859  -0.91333877  -0.50382677   0.30068673   0.54391026  -0.60747251   0.68375699   0.25155508   0.51080128  -0.62119519   0.65719941 
